File_Name,Seed,DiffOF_Original,Time_Original,DiffOF_Binary,Time_Binary,Diff_3Way,Time_3Way,DiffOF_4Way,Time_4Way
c109_21_100.txt,123,10404.61327,8.824478388,6933.106878,7.613725901,0,7.298650503,4840.224692,0.948372126
c109_21_25.txt,123,6817.285995,1.772436142,0,7.82319212,4513.595299,7.301146746,4079.380663,1.115221977
c109_21_25.txt,123,5717.170921,0.758644819,5112.856831,0.94751215,5207.416461,1.168834209,0,3.054543018
c109_21_25.txt,123,5474.797355,1.757357597,5545.816851,0.962151766,2347.05293,0.843645573,6816.582733,0.996455431
c109_21_25.txt,123,7005.475532,0.76612711,6647.528521,0.887644053,4146.928939,0.931046963,6687.414596,0.932609081
c109_21_25.txt,123,6077.170694,1.936781168,3035.02662,0.938209057,5367.547644,1.084348917,7978.473513,0.923937321
c109_21_25.txt,123,6332.046879,0.793689489,5517.452974,0.940780401,4518.547191,1.005192757,6762.724896,1.000164032
c109_21_25.txt,123,6621.501288,0.904652119,5235.439613,0.890131474,3541.956458,1.133280039,5560.690016,1.008709908
c109_21_25.txt,123,7630.557427,1.283237219,5678.5903,0.958173037,6367.316149,0.898648262,6833.846419,2.606429338
c109_21_25.txt,123,0,0.784606695,5352.546822,0.915652752,4733.394614,1.182168961,5706.339505,2.50647068
c109_21_25.txt,123,6325.269237,1.300714254,4572.430733,0.942914724,3359.527829,0.936696529,12157.99548,2.705952644
c109_21_50.txt,123,8540.56734,4.882755756,4557.499457,0.975384951,0,0.846667051,7100.895897,2.676170349
c109_21_50.txt,123,1287.741758,2.352939129,2870.380362,2.980119944,10588.43126,3.486290216,4620.361893,2.869099855
c109_21_50.txt,123,0,2.33782649,11538.65278,5.337147713,4791.302355,2.620120525,8121.509663,2.620446205
c109_21_50.txt,123,1332.479617,2.981593847,5854.452386,4.036553383,7596.225749,2.547429085,5863.322866,2.429929972
c109_21_50.txt,123,3924.152411,3.704162121,10410.00657,3.406606436,3447.507652,2.464421034,6027.246069,2.639403105
c109_21_50.txt,123,0,2.380947828,4792.290313,2.64513135,9527.711146,2.719511986,5497.965555,2.497192621
c109_21_50.txt,123,10520.19423,2.923433542,7081.701026,2.677842855,5876.472199,2.590526819,6766.953286,2.714701891
c109_21_50.txt,123,20567.49328,2.474143505,13137.987,2.594908714,0,2.474416256,22251.73991,10.79125905
c109_21_50.txt,123,7334.680744,2.500786781,5248.333945,2.613244534,6282.225746,2.542596817,21720.24107,8.128776789
c109_21_50.txt,123,15856.71249,2.82450676,9425.654612,2.579491138,0,2.501431465,8146.814043,6.405419111
c201_21_100.txt,123,7398.026083,7.572435856,7091.771819,2.608927727,0,2.565787554,35949.2232,9.703359127
c201_21_100.txt,123,19708.76873,6.527895689,43876.30084,17.74933028,29727.39992,6.858095407,11227.40255,6.385285854
c201_21_100.txt,123,23246.73955,6.5015378,42671.89359,10.65230966,12511.0887,6.522373438,30670.87923,7.990561724
c201_21_100.txt,123,28102.82826,7.368876457,36090.88421,14.14060569,18677.66195,6.768834352,25522.5409,9.606101036
c201_21_100.txt,123,31568.74689,10.08538175,36081.8863,9.956952095,20287.85546,6.748142719,20321.75528,9.399610758
c201_21_100.txt,123,16371.16114,6.365530014,36836.28527,10.76521707,28122.84864,6.859345198,21406.40289,10.97404289
c201_21_100.txt,123,42517.18066,8.759676933,40829.53565,11.22454333,34812.39969,6.47530365,36669.29769,10.74517608
c201_21_100.txt,123,25409.07424,14.16403437,25885.55822,13.11218715,16605.02869,6.595817566,9955.296573,0.626104116
c201_21_100.txt,123,24702.64082,8.421659231,34674.24682,8.346083879,30536.77623,6.826373816,10377.44451,0.635703564
c201_21_100.txt,123,30893.28083,6.431180477,30666.40797,10.40512061,24804.22961,6.705187321,11089.01279,0.649594784
c201_21_25.txt,123,15793.92435,0.569589376,44040.12578,11.65530109,10434.42525,6.435110092,15270.01563,0.624085188
c201_21_25.txt,123,13663.90264,0.860475302,28085.58876,0.660592794,13127.40653,0.649603128,12164.64694,0.667685032
c201_21_25.txt,123,9925.637594,0.578092813,15513.20976,0.664628267,14571.0067,0.66459918,36799.88456,2.28987813
c201_21_25.txt,123,10848.4446,0.548741102,0,0.626881361,16692.2615,0.698287249,16926.56672,1.908337355
c201_21_25.txt,123,17062.55628,0.557113886,15044.27403,0.632786274,12655.10302,0.661100149,42300.24035,1.97026372
c201_21_25.txt,123,13494.40057,0.548555613,16714.58066,0.668613195,23419.91985,0.751603365,19986.64305,1.936664581
c201_21_25.txt,123,6726.082636,0.569670677,16735.89889,0.660605669,11937.61801,0.689593077,35990.80371,2.247560263
c201_21_25.txt,123,17129.76141,0.757795095,9073.972391,0.642122269,12142.42298,0.662121773,25783.23084,1.933801651
c201_21_25.txt,123,11963.98787,0.581073046,20238.76379,0.709629774,12139.78447,0.635615587,43882.08242,1.898839235
c201_21_25.txt,123,12570.30222,0.716615438,17560.23867,0.765617847,19908.90966,0.719851255,28735.02955,2.429516554
c201_21_50.txt,123,13763.34842,1.812701702,15661.54442,0.670272112,18379.14742,0.648443937,27597.12289,4.611706495
c201_21_50.txt,123,30513.34538,1.902092695,16092.21884,1.892140865,47134.13352,2.112848282,48573.39664,3.033468962
c201_21_50.txt,123,31537.00155,1.806245089,0,1.850855589,5763.258305,1.865258455,19082.79577,6.52498436
c201_21_50.txt,123,15184.15386,1.830781937,29064.09374,2.213461637,40776.68551,2.009660482,18578.34629,6.243375301
c201_21_50.txt,123,24241.83839,1.82339859,14626.83247,1.839795351,19213.2959,1.867691278,17625.86102,6.00463891
c201_21_50.txt,123,43589.58831,2.308810949,19343.8967,1.872282267,30999.29069,1.900963545,6446.668475,5.901129246
c201_21_50.txt,123,31628.44255,1.825293779,25706.10835,1.797263145,28736.67611,1.88998723,9383.652941,8.077165365
c201_21_50.txt,123,26981.89108,1.770770073,45991.73959,2.543715715,27386.37699,1.968930483,4053.226544,5.919591904
c201_21_50.txt,123,20108.92646,2.139105797,41905.17103,2.0878613,17013.39101,2.307372332,8925.437855,8.073528051
c201_21_50.txt,123,25553.55672,1.814301252,19451.96308,1.900331497,40424.18848,1.935778379,12849.48765,5.698435783
c202_21_100.txt,123,10975.18904,10.38940239,37574.055,2.105173826,42283.16289,1.980102777,3362.332027,5.704276085
c202_21_100.txt,123,12794.43926,22.0365963,9052.772056,10.66823006,8496.335901,5.868028641,17795.24021,5.779250383
c202_21_100.txt,123,13893.91929,11.65156913,9856.127891,9.765541792,17726.7703,6.127978563,3854.676171,1.029937267
c202_21_100.txt,123,7999.316875,14.52185345,7461.838208,11.74026084,13750.42561,5.971952438,3446.634046,0.613625765
c202_21_100.txt,123,5218.950306,5.673425674,10829.30742,5.638985395,12658.11292,5.888607979,3439.202863,0.663606405
c202_21_100.txt,123,4829.776841,12.13977289,7654.236493,5.618951082,13781.9738,5.961052895,4169.116553,1.465740442
c202_21_100.txt,123,9838.754005,5.640456676,6842.1973,12.11032605,14323.20401,5.773251295,6618.516898,2.235553265
c202_21_100.txt,123,13978.79542,10.41895461,9942.636497,11.23447347,3347.672684,5.880941153,3448.621251,1.028791428
c202_21_100.txt,123,15302.52505,5.767266512,14014.73458,26.88816357,12003.05922,5.854431152,3447.284411,0.982074976
c202_21_100.txt,123,10280.35858,5.704082489,10779.67914,24.94667053,9556.892524,5.686366796,4656.841287,0.605644941
c202_21_25.txt,123,5393.280014,0.509598732,13135.15704,5.910474777,11442.00281,6.019277096,4182.477168,0.631846189
c202_21_25.txt,123,5407.966148,0.528506279,5897.156868,1.175740004,2799.552247,1.017166615,4666.610113,0.665594578
c202_21_25.txt,123,2436.387683,0.518573523,5416.854355,1.19397521,0,0.616103172,9270.031744,2.025139332
c202_21_25.txt,123,4179.664961,2.139082193,4690.272248,0.64247942,1233.895457,0.598124266,10079.23179,3.936640024
c202_21_25.txt,123,3452.207457,0.510623455,7852.992442,0.654117107,3602.261106,0.627619743,9526.552837,2.005125999
c202_21_25.txt,123,3450.744438,3.533881664,1964.326697,0.62782836,1226.26625,0.599087954,15156.09638,2.031873465
c202_21_50.txt,123,11375.1953,3.888052464,3591.377658,2.269482613,746.6275852,0.592068672,7675.742226,2.052279949
c202_21_50.txt,123,12851.52616,4.274342775,4820.486414,1.196174383,1233.611831,0.599746227,6065.66738,1.901487112
c202_21_50.txt,123,8723.068067,5.901085138,10101.63443,6.183004141,0,0.63008523,14135.09028,3.917734623
c202_21_50.txt,123,11413.13472,5.827055454,13774.94153,2.037388325,3447.081454,0.631091118,8211.362862,4.116412401
c202_21_50.txt,123,16280.98866,1.815271616,8098.140875,3.985183716,16.29300128,0.639154434,16788.50162,2.071304798
c202_21_50.txt,123,13342.19183,12.9006424,20085.75318,6.825165033,11082.32894,2.008348227,9174.562612,1.932723284
c202_21_50.txt,123,12611.20121,14.32719779,12199.31541,1.998574734,8110.342573,1.952520609,23480.10323,5.981814384
c202_21_50.txt,123,11708.25093,1.875718355,10033.66902,2.156338453,13067.48647,2.082090616,7056.860264,5.725499868
c202_21_50.txt,123,13177.79204,7.169988394,9483.888038,2.122794628,15861.54361,2.148841143,15955.79065,8.847581387
c202_21_50.txt,123,10042.06656,1.792262554,9736.336259,2.004314184,9658.316104,2.126179695,0,5.368844986
c203_21_100.txt,123,5071.255426,26.45646024,14751.70066,2.08583045,11720.05995,2.147879601,17550.03164,5.883227825
c203_21_100.txt,123,14617.94413,10.21709347,8317.28779,1.934845686,14234.41524,2.190327406,9640.39504,6.019598961
c203_21_100.txt,123,8453.685756,9.393094063,7482.155118,11.6973772,6252.370339,2.016335964,23400.27041,5.808820963
c203_21_100.txt,123,5206.445673,8.490635872,16702.06921,9.734949589,9359.778576,3.996103287,12993.30751,5.398370981
c203_21_100.txt,123,3554.853415,8.696222782,17295.92499,14.96631312,11281.82238,2.056921244,22626.66674,6.019690037
c203_21_100.txt,123,7329.328754,5.692197323,9524.73155,9.868193388,16401.46915,6.06597209,2789.6132,5.474134684
c203_21_100.txt,123,3903.063861,8.508781195,11763.80443,9.382513046,5945.343991,5.816166878,5906.300508,0.942920208
c203_21_100.txt,123,9233.443469,5.474978685,9344.145452,5.833830595,3761.449097,5.7458992,7950.162474,0.683603525
c203_21_100.txt,123,14989.76153,7.909112453,4601.944926,9.715087175,5569.18461,5.481942892,5810.069088,0.920983315
c203_21_100.txt,123,16279.90795,5.93994236,4806.724795,5.890947819,5136.293666,5.456126213,4112.701889,0.839678288
c203_21_25.txt,123,8970.145789,0.550579071,5145.795283,15.20033979,17526.90997,5.627482414,5828.923089,1.30669713
c203_21_25.txt,123,6805.388614,0.557114363,1429.769142,5.636461496,17718.20516,5.697833776,8417.225456,1.520951986
c203_21_25.txt,123,4598.68871,0.563580513,8901.446546,1.205210924,11415.57355,5.826296091,9056.155099,1.615048885
c203_21_25.txt,123,6213.949668,0.521230459,7073.397443,0.624169588,12656.69136,5.909544468,12677.76423,1.618327856
c203_21_25.txt,123,3769.860208,0.578760624,4253.540981,1.684273005,7706.509455,5.757148981,7992.933936,1.528052807
c203_21_50.txt,123,8867.684664,2.882986784,5821.944456,1.64384532,0,0.575088263,0,1.527804613
c203_21_50.txt,123,7051.777254,2.663450241,8058.181769,2.731245756,7088.046838,0.6335392,11472.23202,1.588246584
c203_21_50.txt,123,8191.045031,3.04396534,7058.01835,1.576779842,6019.187143,0.752131701,0,1.519994259
c203_21_50.txt,123,8445.0905,1.436764479,8897.439707,1.64464426,3934.59819,0.629113674,6997.016466,1.532095671
c203_21_50.txt,123,9053.461529,1.98982811,8068.118725,1.574840307,5993.747249,0.675600052,7068.524908,1.564282417
c203_21_50.txt,123,4752.659797,2.863896132,0,1.608447552,3955.587302,0.639997244,6006.958391,1.562247038
c203_21_50.txt,123,4816.94059,2.557718754,3798.867273,1.530430317,3975.448211,0.666109562,8746.998611,5.700412989
c203_21_50.txt,123,4472.991308,1.917791367,9808.027145,2.068420887,3071.193643,0.825369596,6233.548334,7.327871561
c203_21_50.txt,123,4748.410423,4.042364597,14572.02832,1.67351675,0,1.516535282,6411.312233,5.857500315
c203_21_50.txt,123,7749.337297,2.221359015,10434.60508,1.644449949,8892.144978,1.59540844,6088.94934,5.014327288
c204_21_100.txt,123,4158.102325,7.107634544,6669.602141,1.664744377,4470.237399,1.560816765,5886.86842,7.011557102
c204_21_100.txt,123,9024.367649,5.463680029,9672.32354,11.1592195,8919.010626,1.572730064,6031.929204,5.423154116
c204_21_100.txt,123,9308.360598,9.516140223,9648.072322,9.1191082,0,1.607105017,9114.102415,5.584112883
c204_21_100.txt,123,5024.141675,12.77862048,10929.33864,12.71873116,12823.70483,1.519417286,9041.267124,5.6827631
c204_21_100.txt,123,4503.743807,7.915048838,8250.105767,13.07850862,0,1.506307602,6529.414527,5.405219555
c204_21_100.txt,123,7714.680871,6.084799528,1346.913641,5.485230684,14585.07148,1.754221439,4145.134304,5.37770319
c204_21_100.txt,123,11348.11126,5.336906433,4025.110171,6.811628342,9118.492702,1.629319906,2599.410417,0.912628651
c204_21_100.txt,123,8778.678941,5.445997477,6342.398795,8.737444878,4470.237399,1.512735605,5931.220851,0.550099134
c204_21_100.txt,123,10755.77777,8.845752001,10807.12242,10.21371412,10991.8236,5.665359974,7153.317817,0.924217463
c204_21_100.txt,123,7160.53605,6.16042161,9346.693438,8.95132947,10852.97592,5.645405293,0,2.365746975
c204_21_50.txt,123,5340.462094,2.420703411,9368.794779,10.57287884,10059.06103,5.587409496,6839.312369,1.857258081
c204_21_50.txt,123,8330.615322,1.668801308,3323.920781,0.955761671,1862.474524,6.947313786,10850.92982,2.791422367
c204_21_50.txt,123,0,1.591047049,769.3800042,1.094699621,6526.563869,5.363169193,5940.938654,1.854491234
c204_21_50.txt,123,5151.350018,16.45326161,5947.066657,1.09726429,10587.024,5.609348774,10839.43175,2.246847868
c204_21_50.txt,123,0,1.707770824,6842.350333,2.069339991,6322.295191,5.456463337,8021.609165,2.64581418
c204_21_50.txt,123,8121.756521,1.832854748,10082.90417,2.140439272,7191.252474,6.998214245,6117.554174,2.394335032
c204_21_50.txt,123,6141.579687,2.254157305,0,1.698351622,3529.437569,5.180470467,6980.253379,1.957572937
c204_21_50.txt,123,6685.178768,1.801506281,0,1.858961821,3543.683282,5.166123629,5157.106087,2.318840027
c204_21_50.txt,123,7845.657816,1.627139091,0,2.32491231,0,1.76660347,6883.715144,1.820280552
c204_21_50.txt,123,10108.63584,2.05082798,6657.69242,2.145491123,6828.456917,2.170295477,38866.96163,6.651484966
c205_21_100.txt,123,55552.27085,6.648514986,8961.779364,2.241978407,0,1.790333986,25621.8298,6.261979818
c205_21_100.txt,123,32221.21382,6.177290916,0,1.772639275,8528.809285,2.614718914,49409.79785,6.470438957
c205_21_100.txt,123,40287.23565,6.441255808,7987.783805,2.187370539,7948.557087,2.283138037,29851.3477,6.465355158
c205_21_100.txt,123,46332.91216,6.630469799,0,1.869362831,7156.363163,1.864562511,50679.72539,6.502390623
c205_21_100.txt,123,40311.29719,11.1500001,35869.16904,6.51347208,11991.83779,1.777775288,33124.60891,6.525408745
c205_21_100.txt,123,40760.74459,6.430966139,41308.62328,6.667439938,7514.356529,2.154872417,55010.38883,6.498980522
c205_21_100.txt,123,43058.88914,6.364446878,44021.13076,10.83686519,0,1.90329361,44473.30836,6.814538479
c205_21_100.txt,123,43474.66177,6.504520178,40469.24081,6.741557121,7860.761988,1.761272669,32303.49062,10.65211678
c205_21_100.txt,123,52022.90486,14.32489705,44813.49632,6.500497341,31801.21964,6.521716118,49352.01597,9.99070549
c205_21_100.txt,123,39703.44346,10.12278056,41075.3817,6.641039371,33575.82474,6.257835627,18107.60376,0.641694069
c205_21_25.txt,123,10729.7724,0.551086903,52910.94144,6.602180243,32414.73224,6.367826939,13722.88258,0.617628336
c205_21_25.txt,123,12154.14336,2.086970806,30769.20049,6.644667387,49044.50333,6.645787001,27588.29855,0.673145056
c205_21_25.txt,123,18192.13472,0.549094915,42050.99352,6.304466724,33442.53699,7.033578634,13266.09162,0.667179585
c205_21_25.txt,123,17415.90132,1.380992651,30969.6238,6.300744295,14559.25696,10.47900701,13477.15285,0.645095587
c205_21_25.txt,123,16922.53065,1.350272894,18217.54316,0.67011714,47109.9796,11.25490427,11715.66013,0.619083643
c205_21_25.txt,123,9707.40605,1.221180201,11761.04332,0.601093054,35690.94227,6.591443539,0,1.818877935
c205_21_25.txt,123,19887.25575,0.591663122,18104.66544,0.708627939,44759.73181,6.565969229,25164.68208,3.100661993
c205_21_25.txt,123,19597.29019,0.573097467,23296.24281,0.666114569,45883.66883,6.839957476,0,1.788944483
c205_21_25.txt,123,9419.149682,0.596115112,13862.74735,0.626086712,12313.39946,0.680593252,19310.64494,1.978357315
c205_21_50.txt,123,0,1.737780094,16696.25434,0.686608553,20359.73624,0.644369125,21825.1366,2.083482742
c205_21_50.txt,123,23180.2003,2.881888866,20788.54143,0.608104467,16468.24928,0.584926605,0,1.807405233
c205_21_50.txt,123,25303.37551,4.247267008,20706.74641,0.669221401,10115.28261,0.670526028,11681.94232,11.96126485
c205_21_50.txt,123,29829.6564,2.012273788,14406.94676,1.134237051,11555.33887,0.665231943,0,1.788264513
c205_21_50.txt,123,0,1.686325073,0,1.828351736,13726.72021,0.721611023,9623.159741,1.931054115
c205_21_50.txt,123,29672.30999,6.43621254,32073.95494,2.034933567,15154.89158,0.690114975,0,2.580410957
c205_21_50.txt,123,9004.398749,3.2646842,12598.87921,1.979286671,20120.61601,0.737780571,30002.8042,5.637824297
c205_21_50.txt,123,9442.016137,1.765486479,25851.38181,2.024892807,13394.97621,0.626153469,39609.71908,5.874690294
c205_21_50.txt,123,25451.26426,4.926922321,0,1.880836964,34043.62572,2.000195265,27752.53425,13.30470014
c205_21_50.txt,123,39726.97852,4.087751389,32159.18648,2.034892082,23248.41971,1.909876823,14079.1885,9.773994446
c206_21_100.txt,123,7536.819092,14.38756132,12419.43764,1.859287977,11202.15369,1.872824192,13510.16679,10.00340986
c206_21_100.txt,123,21560.96511,5.574141979,0,1.846432447,31581.74671,2.200126171,34042.0343,10.11228704
c206_21_100.txt,123,29152.4842,17.73654366,28438.37992,1.90937376,15411.22597,1.947967291,19730.15794,13.98893523
c206_21_100.txt,123,46409.63056,5.929428577,15257.82535,1.89712286,0,3.30984664,14950.51937,10.00206041
c206_21_100.txt,123,26395.40348,10.92452431,17732.2601,10.29853916,26000.29963,3.574040174,21021.74234,5.78720665
c206_21_100.txt,123,19450.5757,5.685214043,40119.4378,6.047147512,24763.49457,2.049296618,41619.81097,6.135887623
c206_21_100.txt,123,24058.46575,10.92777872,39728.8312,6.011709929,24335.90582,1.950386047,10990.4802,0.726636171
c206_21_100.txt,123,25045.24882,11.67468381,40737.35127,6.10234189,0,1.816820145,10874.84718,0.644616365
c206_21_100.txt,123,27191.53716,5.492832184,22322.16602,5.572760582,25774.78305,5.718039036,16272.47999,0.687611103
c206_21_100.txt,123,26940.62074,5.491223097,22460.20002,5.305521011,7488.830668,9.8832376,11975.50266,0.730142117
c206_21_25.txt,123,12613.84309,0.554115057,6774.671738,5.260736227,17833.6643,5.694988489,30362.09736,1.989012957
c206_21_25.txt,123,14715.62996,0.567834616,14346.56678,10.05295086,36105.4881,5.917101383,29120.48193,1.941932678
c206_21_25.txt,123,14762.74278,3.76817441,18953.83775,10.1734755,25737.07019,5.677153349,27915.97285,2.417776823
c206_21_25.txt,123,20637.10331,0.595085859,18407.68578,5.350787401,30331.34341,5.517223835,28699.84767,2.088822126
c206_21_25.txt,123,16408.34734,2.156187773,19363.41815,1.441220522,19761.65262,5.638202906,27278.47943,2.054337502
c206_21_25.txt,123,14501.09111,0.583412647,18087.74639,0.657493591,13218.25195,5.55381608,31072.94461,5.145567179
c206_21_25.txt,123,13744.67279,0.577877283,16636.53072,0.675610542,25692.58017,5.446040869,29071.52039,2.239483356
c206_21_25.txt,123,0,1.357229948,19205.85148,0.686634779,16809.41238,10.14288783,30645.90904,2.251431704
c206_21_25.txt,123,19926.44047,0.557090759,15136.66466,0.689245224,17607.81024,1.450798273,31669.54258,1.954848766
c206_21_50.txt,123,17066.28182,1.832910061,15359.86193,0.633076191,19414.38149,1.89245677,31144.25884,2.242007256
c206_21_50.txt,123,27810.41435,6.799276829,0,0.637085438,20291.52224,0.666598082,7993.989429,8.950419426
c206_21_50.txt,123,31720.33968,1.903823137,4331.28071,0.638616323,14127.448,0.614954233,21920.09816,9.179747105
c206_21_50.txt,123,30917.06518,5.510393143,18879.64776,0.676623583,21988.66695,0.637112856,17933.12953,5.338444233
c206_21_50.txt,123,28402.1443,1.967496634,13465.3434,0.653622627,19198.1686,0.65637064,0,4.93255806
c206_21_50.txt,123,31296.9176,5.906148911,29339.27415,2.032134771,12853.04289,0.621074438,6587.903163,5.094013453
c206_21_50.txt,123,20283.42113,1.919454098,30984.28004,2.269770622,24152.07404,0.64909339,33700.74069,5.605985641
c206_21_50.txt,123,22969.52791,7.348474503,26407.63457,5.073851824,16630.73858,0.684016943,9662.323446,5.094930887
c206_21_50.txt,123,22194.15965,18.83028793,27106.79799,2.078833818,13025.68545,1.211413383,24590.92059,5.290416479
c206_21_50.txt,123,31216.41639,2.072011948,30482.22436,2.032181263,19773.58483,1.956347704,21086.13872,10.80618262
c207_21_100.txt,123,35058.64796,12.83771539,31582.16646,4.793102741,13178.40576,2.02141881,23074.04898,5.553031683
c207_21_100.txt,123,14371.62392,11.9578135,30742.78341,1.926397324,25852.21646,1.978309631,8535.709844,1.315201521
c207_21_100.txt,123,19910.39394,9.346916199,30181.28499,2.089828968,23174.92001,4.920757532,6664.106746,0.727247238
c207_21_100.txt,123,10963.17274,10.14968753,28097.94513,2.156389952,28728.14923,1.991428375,9107.006214,0.707127094
c207_21_100.txt,123,10299.98307,13.3254931,27299.22921,1.987753153,26979.72634,2.015322685,13282.7772,1.056288958
c207_21_100.txt,123,13391.21968,13.59728122,14194.28919,5.194419384,15604.68467,6.064019203,10909.71843,0.704147577
c207_21_100.txt,123,22637.01091,7.47872901,16304.11884,5.427493095,26401.95958,2.162921667,14593.86943,0.662608147
c207_21_100.txt,123,20828.13519,5.528057814,6708.269327,5.099778652,28200.74693,5.617034435,14502.28333,1.458423138
c207_21_100.txt,123,14321.06716,13.45784879,11941.56773,5.211357594,31419.80999,2.150460005,9500.453488,0.72264123
c207_21_100.txt,123,8622.644201,5.118047714,12975.287,5.325344563,37051.97222,5.490448475,10777.51871,0.677611589
c207_21_25.txt,123,12011.64962,0.807678223,13333.69683,5.425422192,21663.48206,6.153966665,7799.362882,0.660600185
c207_21_25.txt,123,9549.429203,0.953597546,10620.12049,5.34693718,0,5.298212528,6539.974701,2.437439203
c207_21_25.txt,123,13329.95004,1.119680643,25173.15059,7.497996807,21067.98193,5.285133839,16079.89543,1.763809443
c207_21_25.txt,123,7491.361731,6.29384923,4848.69813,9.117959738,24570.53964,5.635934353,14535.80341,1.758181095
c207_21_25.txt,123,8654.586107,1.396447897,13037.78277,5.104192257,27144.41517,6.028918743,3237.928848,2.005051613
c207_21_25.txt,123,8505.57971,0.666618586,14925.22336,0.672405481,16363.2538,5.275471687,11473.21681,1.792962551
c207_21_25.txt,123,10389.42447,1.705750704,6820.225602,0.734639883,22336.84722,5.509966373,18907.61877,1.816818476
c207_21_25.txt,123,7911.810558,0.52124238,12174.99144,0.664319992,6660.194886,5.072954416,13118.15334,1.61725378
c207_21_25.txt,123,12100.70525,0.601115704,12148.44861,0.678051233,19880.70538,5.597566605,0,1.621413708
c207_21_25.txt,123,17514.54965,0.602094412,13434.52165,0.640119553,12085.45885,0.617085695,14450.91977,1.774712324
c207_21_50.txt,123,19108.35639,1.766818523,10266.43458,0.666104555,10660.20486,0.667702436,3299.861783,1.642753124
c207_21_50.txt,123,13289.41266,1.701972008,12258.29976,0.729613066,11916.92768,0.758918285,42209.06766,6.313424826
c207_21_50.txt,123,15027.78516,6.749123573,13645.87968,0.6501019,5315.501771,1.245248556,32241.84367,6.051241159
c207_21_50.txt,123,19291.86346,1.628311157,16333.26439,1.794326782,12903.21692,0.650094271,31888.82155,5.949304819
c207_21_50.txt,123,20173.41828,1.692612171,16718.6441,3.781153202,12153.495,0.674625158,40987.91844,6.31810236
c207_21_50.txt,123,12566.66165,2.173884392,19911.0061,1.953803301,13362.10986,0.678615808,18429.24658,5.947578192
c207_21_50.txt,123,8664.376156,4.771567583,19612.81713,1.82587719,0,1.603773832,33997.34521,10.11872458
c207_21_50.txt,123,14883.056,1.616281509,10616.13122,1.668495655,18500.56837,1.809227943,21314.64581,5.855020046
c207_21_50.txt,123,11926.65202,1.556256056,13366.6277,1.707709074,6387.717435,1.735341311,21614.61325,6.041289568
c207_21_50.txt,123,11051.68521,2.459864378,15125.42257,2.229700565,0,1.591766357,16738.09858,5.81104517
c208_21_100.txt,123,31095.6814,5.884018421,20237.96639,1.967049599,17964.56473,1.953061819,31463.45989,6.067640543
c208_21_100.txt,123,45956.40322,6.244034052,22142.24018,1.849042892,8576.688678,2.38906455,0,0.550507545
c208_21_100.txt,123,25010.99838,9.870399714,3153.279768,1.664795876,18671.25912,1.843853951,16194.91425,1.852417946
c208_21_100.txt,123,18326.48819,5.921659946,27810.99491,6.14429903,11799.09326,2.30755353,21773.72729,1.704941273
c208_21_100.txt,123,18032.099,11.61959553,30270.89189,5.957944632,21785.94314,1.88979888,17613.31655,1.758336067
c208_21_100.txt,123,14062.74073,5.476769686,6347.094153,5.574529648,20345.19788,1.860414028,17996.29372,1.762287617
c208_21_100.txt,123,9866.513176,13.11292505,36932.33332,6.305179358,10844.99166,5.734497547,16626.87479,1.58275485
c208_21_100.txt,123,36094.29955,14.32698894,6824.615787,5.67602253,34747.83069,6.40141654,19482.43129,1.650850534
c208_21_100.txt,123,19280.66693,10.21948099,34539.49468,6.028768301,23541.98268,5.665695906,21248.6612,1.806258202
c208_21_100.txt,123,21605.80323,5.439348221,15048.61589,5.746970654,23785.33379,5.598578453,17074.51225,1.655502796
c208_21_25.txt,123,14221.06734,0.532027006,36340.67069,6.2497015,38276.18084,6.284430981,18371.78046,1.769302607
c208_21_25.txt,123,12063.9696,0.554308891,24193.36136,5.703524351,40008.10467,6.188956499,17705.89207,1.690398693
c208_21_25.txt,123,10939.19686,0.566262245,30560.20786,5.872803688,23789.75879,10.19134951,1127.58981,8.533833504
c208_21_25.txt,123,7255.511874,1.72296977,13829.09783,0.620616198,38214.78942,6.439945698,940.2814533,10.90210986
c208_21_25.txt,123,13297.94885,0.520602226,11665.9772,0.631665707,30956.21997,10.18186545,3896.883621,10.93043256
c208_21_50.txt,123,18310.74973,1.529275179,12124.62199,0.641392231,28290.44556,6.107064724,456.5354848,14.94999313
c208_21_50.txt,123,16495.30397,1.448734522,3960.372868,0.615081549,7814.531437,0.635117531,886.2831861,13.34693241
c208_21_50.txt,123,20931.53683,3.757589817,19195.79471,1.613835812,11889.88844,0.622080326,1950.192222,15.55175924
c208_21_50.txt,123,23391.68588,1.578247547,24191.67603,1.834995747,10118.25992,0.961361408,334.8961534,11.64441085
c208_21_50.txt,123,25110.91161,3.121965885,17732.02122,1.676307201,15391.78886,0.666801214,233.8791217,10.66632223
c208_21_50.txt,123,21069.29374,4.526668787,25170.48105,1.672336102,22226.7831,1.741322994,334.3075634,10.48835373
c208_21_50.txt,123,25353.5459,2.663614511,21560.90891,1.721549511,18685.39203,1.855841875,1128.661053,8.410434484
c208_21_50.txt,123,12285.72265,1.588845491,22544.24185,3.492998838,19323.94309,1.763281345,3661.534326,0.822607756
c208_21_50.txt,123,21413.40163,1.603856087,23393.65617,1.700302839,15964.06787,1.73544383,0,0.800116301
c208_21_50.txt,123,14982.08705,1.487823009,18841.27031,1.692156553,20054.18017,1.820706367,718.4036155,0.86568737
